Geneid	Col_100	Col_131	Col_182	Col_184	Col_186	Col_195	Col_326	Col_87	Col_9
ENSMUSG00000103670	0	0	0	1	0	1	0	0	0
ENSMUSG00000026150	2735	2707	2435	2929	2289	2439	2825	2051	2296
ENSMUSG00000101450	7	29	36	24	22	28	49	10	18
ENSMUSG00000026149	12098	11753	13301	17670	13931	12378	20341	12548	10906
ENSMUSG00000114299	13	22	44	26	20	6	18	4	2
ENSMUSG00000099771	0	0	0	0	0	0	0	0	0
ENSMUSG00000102280	0	0	0	0	0	0	0	0	0
ENSMUSG00000100170	0	0	0	6	0	0	2	4	0
ENSMUSG00000100744	0	0	0	4	0	2	0	2	3
ENSMUSG00002074851	0	0	0	0	0	0	0	0	0
ENSMUSG00000026469	5115	6742	8117	7021	4687	5509	7789	3566	4194
ENSMUSG00002076398	2	1	1	3	2	0	1	0	0
ENSMUSG00000018417	1375	1500	1406	1404	1186	820	1457	926	2092
ENSMUSG00000101724	0	0	0	12	0	0	8	0	0
ENSMUSG00000100313	0	2	2	0	0	6	0	0	0
ENSMUSG00000100696	0	0	0	0	0	0	0	0	0
ENSMUSG00002075355	0	0	0	0	0	0	0	0	0
ENSMUSG00000072324	0	0	0	0	2	0	0	0	2
ENSMUSG00000026490	959	1190	2194	1741	1230	1251	2064	661	1755
ENSMUSG00000033701	1899	1584	1211	1485	1317	1460	1312	1276	1557
ENSMUSG00000102194	2	2	6	6	4	2	8	0	4
ENSMUSG00000103636	0	2	12	2	4	2	6	0	0
ENSMUSG00000026468	0	0	2	0	0	0	0	0	0
ENSMUSG00000103180	0	0	0	0	0	0	0	0	0
ENSMUSG00000062939	12	31	10	27	19	9	6	31	102
ENSMUSG00000101628	0	0	0	0	0	0	0	0	0
ENSMUSG00000078291	0	0	0	0	0	0	0	0	2
ENSMUSG00000109599	19	20	12	10	15	16	4	10	11
ENSMUSG00000033684	1591	3087	5694	6620	3517	4589	5976	1451	2146
ENSMUSG00000102299	0	1	1	4	1	0	2	0	0
ENSMUSG00000102558	0	2	2	0	2	0	2	0	0
ENSMUSG00000016918	394	273	364	416	214	441	422	287	1014
ENSMUSG00000033671	2429	3391	3035	3432	3149	2604	3744	2180	2755
ENSMUSG00000103717	0	2	3	1	4	2	6	0	0
ENSMUSG00000103771	0	5	0	8	1	5	2	0	2
ENSMUSG00000102837	0	2	2	3	2	2	6	2	0
ENSMUSG00000077419	0	0	2	1	0	0	0	0	0
ENSMUSG00000102833	4	0	6	4	4	2	10	5	1
ENSMUSG00000026489	1516	1860	3205	3219	2058	2698	2827	910	1559
ENSMUSG00000104520	0	0	2	0	0	0	0	1	0
ENSMUSG00000025938	3	12	14	18	2	18	26	10	54
ENSMUSG00000026159	2338	2113	1714	1997	1608	1549	1705	1872	2107
ENSMUSG00000104518	0	0	0	0	0	0	0	0	0
ENSMUSG00000069620	0	0	0	0	0	0	0	0	0
ENSMUSG00000099498	2	0	0	0	0	0	0	0	0
ENSMUSG00000113880	17	15	21	7	10	11	7	15	16
ENSMUSG00000113973	0	0	0	4	0	0	0	0	0
ENSMUSG00000113846	0	0	0	0	0	0	0	0	0
ENSMUSG00000113084	0	0	0	0	0	0	0	0	0
ENSMUSG00000042414	118	119	95	93	93	97	106	94	26
ENSMUSG00000113925	0	0	0	0	0	0	0	0	0
ENSMUSG00000114011	0	0	0	0	0	0	0	0	0
ENSMUSG00000113097	0	0	0	0	0	0	0	0	0
ENSMUSG00000101784	0	2	0	0	0	0	4	0	0
ENSMUSG00000038496	12	36	24	6	36	14	11	8	8
ENSMUSG00000100432	0	0	0	0	0	2	0	0	0
ENSMUSG00000100190	0	2	0	0	0	0	0	0	0
ENSMUSG00000113267	0	0	0	2	0	0	0	0	0
ENSMUSG00000104423	0	0	0	0	0	0	0	0	0
ENSMUSG00000101315	0	0	0	0	0	0	0	0	0
ENSMUSG00000099691	0	0	0	0	0	0	0	0	0
ENSMUSG00000026166	136	665	75	144	270	259	234	238	638
ENSMUSG00000101173	0	0	0	0	0	0	0	0	0
ENSMUSG00000064302	1180	1410	1180	1358	1195	950	1433	1389	1249
ENSMUSG00000077257	0	0	0	0	0	0	0	0	0
ENSMUSG00000107722	1	0	2	2	1	0	0	0	0
ENSMUSG00000080542	0	0	0	0	0	0	0	0	0
ENSMUSG00000100770	0	0	0	2	3	1	0	2	0
ENSMUSG00000053161	4	0	6	4	4	0	13	0	4
ENSMUSG00000101896	0	0	0	0	0	0	0	0	0
ENSMUSG00002075005	0	0	0	0	0	0	0	0	0
ENSMUSG00000026466	1885	1646	1355	1541	1415	1489	1769	1349	2044
ENSMUSG00000102964	18	22	40	57	24	22	34	22	23
ENSMUSG00000026380	20157	34902	24809	26046	21657	22853	27172	16702	29954
ENSMUSG00002076551	0	1	5	17	7	10	21	7	0
ENSMUSG00000101624	2	16	21	14	2	9	3	2	8
ENSMUSG00000088363	0	0	0	0	0	0	0	0	0
ENSMUSG00000100040	0	0	0	0	0	0	0	0	0
ENSMUSG00000010609	661	655	504	741	463	665	531	604	821
ENSMUSG00000055676	62	58	93	107	99	95	119	51	72
ENSMUSG00000026163	12	14	30	60	56	60	84	36	34
ENSMUSG00000079140	0	0	2	0	0	0	0	0	0
ENSMUSG00000104374	0	0	0	0	0	0	0	0	0
ENSMUSG00000104219	0	0	0	0	0	0	0	0	0
ENSMUSG00000100580	0	0	0	0	0	0	0	0	0
ENSMUSG00000038855	1241	1656	1640	1743	1239	2240	2342	1128	1462
ENSMUSG00002076780	0	0	0	0	0	0	0	0	0
ENSMUSG00000104388	22	16	31	33	12	11	34	14	28
ENSMUSG00000077736	0	0	0	0	0	0	0	0	0
ENSMUSG00000103123	0	1	1	4	0	2	2	0	0
ENSMUSG00000103772	6	6	2	6	8	3	46	0	0
ENSMUSG00000053963	589	932	1343	1283	943	1952	1867	672	472
ENSMUSG00000104210	0	0	0	0	2	4	2	0	0
ENSMUSG00000102608	2	0	0	2	0	0	0	1	1
ENSMUSG00000045658	102	102	264	196	124	226	314	144	129
ENSMUSG00000050565	8757	11621	9715	9108	9065	7066	9074	7594	8915
ENSMUSG00000102750	0	0	0	0	0	0	0	0	0
ENSMUSG00000101934	0	0	0	0	0	0	0	0	0
ENSMUSG00000098851	0	0	0	0	0	0	0	0	0
ENSMUSG00000015484	30	24	50	62	19	62	32	36	42
ENSMUSG00000048402	70	58	86	88	78	132	125	86	82
ENSMUSG00000098273	0	0	0	0	0	0	0	2	0
ENSMUSG00000097408	0	0	0	0	0	0	0	0	0
ENSMUSG00000096939	2	0	0	0	0	0	0	0	0
ENSMUSG00000100767	0	0	0	0	2	0	0	0	0
ENSMUSG00000099860	0	0	0	0	0	0	0	0	0
ENSMUSG00000101179	0	0	0	0	0	0	0	0	0
ENSMUSG00000037035	136	18	12	16	32	30	58	116	300
ENSMUSG00000036766	57	101	142	204	114	142	220	84	100
ENSMUSG00000104396	0	0	0	0	0	0	0	0	0
ENSMUSG00000102481	0	0	0	0	0	4	0	0	0
ENSMUSG00000005886	2162	2816	3005	2469	2642	2142	2727	2018	2203
ENSMUSG00000093254	0	0	0	0	0	0	0	0	0
ENSMUSG00000004451	5136	4620	3448	3654	3299	3170	3331	4141	3682
ENSMUSG00000101437	0	2	2	0	2	5	7	6	0
ENSMUSG00000103506	2	6	8	9	2	8	11	0	4
ENSMUSG00000098447	4	21	22	15	13	5	10	14	20
ENSMUSG00000103495	0	2	10	10	2	3	6	2	6
ENSMUSG00002076346	0	0	0	0	0	11	2	0	1
ENSMUSG00000102639	2	1	0	4	0	0	0	0	0
ENSMUSG00000098923	580	522	546	648	468	692	635	595	603
ENSMUSG00000104170	2	6	7	6	8	6	6	2	5
ENSMUSG00000087782	1	6	0	0	5	6	6	2	0
ENSMUSG00000101731	0	0	2	0	0	0	0	2	0
ENSMUSG00000103085	20	44	47	72	24	33	55	32	34
ENSMUSG00000084505	0	0	0	0	0	0	0	0	0
ENSMUSG00000102664	14	22	42	14	14	22	45	6	10
ENSMUSG00000101476	0	0	0	0	0	0	1	0	0
ENSMUSG00000101171	0	0	0	0	0	0	0	0	0
ENSMUSG00000026496	1811	1836	1907	2185	1344	1597	1682	1255	2388
ENSMUSG00000025935	4284	4020	3437	3954	2973	2845	3106	3072	3679
ENSMUSG00000025937	1456	1867	1555	1638	1492	1307	1487	1228	1249
ENSMUSG00000102982	3	14	14	9	11	20	30	12	0
ENSMUSG00000067813	224	178	199	211	189	285	199	233	160
ENSMUSG00000077368	0	0	0	0	0	0	0	0	0
ENSMUSG00000097711	4	4	0	6	0	0	0	0	4
ENSMUSG00000102166	0	0	0	0	0	0	0	0	0
ENSMUSG00002075174	0	0	0	0	0	0	0	0	0
ENSMUSG00000104209	0	0	0	0	0	0	0	0	0
ENSMUSG00000101523	28	70	46	32	44	42	44	28	24
ENSMUSG00000026596	1058	1136	1061	1009	1076	775	1132	1133	1289
ENSMUSG00000104293	6	24	40	24	14	15	41	9	21
ENSMUSG00000026219	8003	9715	7389	7423	7474	6325	8101	7198	7193
ENSMUSG00000103505	3	3	14	12	6	18	10	11	12
ENSMUSG00000104503	22	15	32	30	13	20	44	14	6
ENSMUSG00000073633	170	218	197	206	163	146	148	136	160
ENSMUSG00000026220	0	2	2	0	2	1	2	2	0
ENSMUSG00000118590	4	2	2	2	0	2	2	0	4
ENSMUSG00000099693	2	5	0	0	0	0	0	2	1
ENSMUSG00000026104	1399	769	362	837	596	545	600	961	1850
ENSMUSG00000026383	936	866	709	652	694	436	617	493	570
ENSMUSG00000099569	0	8	9	4	7	2	2	4	0
ENSMUSG00000102687	0	0	2	4	2	2	0	0	0
ENSMUSG00000060519	2737	3326	2072	2187	1754	2085	2028	1411	1471
ENSMUSG00000060743	19547	18886	15709	19346	17014	14578	14692	14484	17368
ENSMUSG00000073485	24	29	63	25	22	38	32	20	16
ENSMUSG00000084558	0	0	1	2	0	0	2	0	0
ENSMUSG00000038806	1053	1080	942	910	958	860	1131	871	1101
ENSMUSG00000052477	21	27	1	4	7	0	1	17	66
ENSMUSG00000103979	2	2	1	3	4	6	7	2	4
ENSMUSG00000064281	1	4	0	10	1	1	8	10	8
ENSMUSG00002076475	0	0	0	0	0	0	0	0	0
ENSMUSG00000118640	0	4	0	0	0	0	0	0	2
ENSMUSG00000104251	0	0	0	0	0	0	0	0	0
ENSMUSG00000061852	1	2	0	0	0	0	1	0	15
ENSMUSG00000089976	0	0	0	1	0	0	0	2	4
ENSMUSG00000033557	6078	7636	7026	6488	5414	5188	7123	4585	5583
ENSMUSG00000102961	0	0	0	0	0	0	0	0	0
ENSMUSG00000046057	2	2	4	0	0	4	8	2	0
ENSMUSG00000101279	4	2	0	2	0	0	0	0	8
ENSMUSG00000066652	0	2	0	0	0	1	0	0	0
ENSMUSG00000025932	2	6	0	8	4	16	14	14	34
ENSMUSG00002075819	0	0	0	0	0	0	0	0	0
ENSMUSG00000102588	0	0	0	0	0	0	0	0	0
ENSMUSG00000054493	0	4	0	4	0	2	0	4	2
ENSMUSG00000089844	8	29	10	19	10	4	13	7	47
ENSMUSG00000073631	0	0	0	0	0	0	0	2	8
ENSMUSG00000026520	1647	1399	1160	1393	1131	1050	1129	1079	1249
ENSMUSG00000025930	29	15	15	18	12	11	4	28	143
ENSMUSG00000103492	0	0	0	0	0	0	0	0	0
ENSMUSG00000081201	4	0	4	2	2	0	0	2	2
ENSMUSG00000038793	332	298	267	245	164	508	262	131	145
ENSMUSG00000082193	24	18	12	18	20	20	14	10	12
ENSMUSG00000090128	0	0	0	0	0	0	0	0	0
ENSMUSG00000090186	0	0	0	0	0	0	0	0	0
ENSMUSG00000089716	1	3	1	0	0	0	0	3	10
ENSMUSG00000079457	2	12	0	2	0	2	0	0	24
ENSMUSG00000090252	0	1	0	0	0	0	2	0	4
ENSMUSG00000026384	543	625	627	615	580	500	596	452	674
ENSMUSG00000091876	0	2	0	0	0	0	0	0	2
ENSMUSG00000103146	4	6	10	4	6	2	28	4	6
ENSMUSG00000100436	0	0	0	0	0	0	0	0	0
ENSMUSG00000091199	1	0	0	0	8	0	1	0	2
ENSMUSG00000090277	0	0	0	0	0	0	0	0	2
ENSMUSG00000100042	0	0	0	0	0	0	0	0	0
ENSMUSG00000089652	0	0	1	0	0	0	0	0	0
ENSMUSG00000100636	1	0	2	0	0	0	2	0	1
ENSMUSG00000089937	0	0	0	0	0	0	0	0	0
ENSMUSG00000101224	0	0	2	0	0	0	0	0	0
ENSMUSG00000118591	0	0	0	0	0	0	0	0	0
ENSMUSG00000036975	360	298	392	476	318	276	390	294	332
ENSMUSG00000101751	0	0	1	1	0	0	0	2	5
ENSMUSG00000089714	0	2	0	1	0	0	0	0	0
ENSMUSG00000118607	4	4	0	0	0	0	4	2	27
ENSMUSG00000118632	0	0	0	0	0	0	0	0	0
ENSMUSG00000094127	0	0	0	0	0	0	0	0	0
ENSMUSG00000032769	30	26	20	18	16	6	29	54	34
ENSMUSG00000088159	0	0	0	0	0	0	0	0	0
ENSMUSG00000073737	2	6	0	2	4	6	6	2	0
ENSMUSG00000092083	34	44	96	96	44	102	144	40	36
ENSMUSG00000102937	0	0	0	0	0	0	2	0	0
ENSMUSG00000104149	0	0	0	2	0	0	2	0	0
ENSMUSG00000088829	0	0	0	0	0	0	0	0	0
ENSMUSG00000026519	7258	7721	6699	6956	5675	5351	6556	4788	5318
ENSMUSG00000085563	2	9	11	12	9	6	11	10	0
ENSMUSG00000103930	0	0	1	2	1	2	0	3	1
ENSMUSG00000036962	0	0	0	0	6	0	0	0	0
ENSMUSG00000092245	0	0	0	0	0	0	0	0	0
ENSMUSG00000070034	782	596	309	411	414	333	332	714	895
ENSMUSG00000090103	2	4	0	3	0	2	2	2	4
ENSMUSG00000026387	4	4	8	14	8	4	4	2	2
ENSMUSG00000038776	613	712	981	906	566	1145	995	628	627
ENSMUSG00000050777	3785	1926	1580	1992	2158	2578	3130	3188	5124
ENSMUSG00000103516	0	0	0	0	0	0	0	0	0
ENSMUSG00000102858	0	0	0	0	0	0	0	0	0
ENSMUSG00000038768	0	2	4	0	0	0	0	0	2
ENSMUSG00000104390	0	0	0	0	0	0	0	0	0
ENSMUSG00000103328	0	0	0	0	0	0	0	0	0
ENSMUSG00000102219	0	0	0	0	0	0	0	0	0
ENSMUSG00000070031	312	294	163	226	186	148	177	274	410
ENSMUSG00000073628	4	13	1	1	0	0	0	0	8
ENSMUSG00000090246	10	19	8	6	10	8	8	1	7
ENSMUSG00000026516	1026	1169	1002	1190	1081	913	1236	904	1004
ENSMUSG00000103178	0	0	0	0	0	0	0	0	0
ENSMUSG00000062169	2091	2129	1438	1844	1692	1600	1815	1590	1945
ENSMUSG00000026103	3358	3977	4610	4967	2887	4604	5239	3747	3033
ENSMUSG00000099648	0	0	0	0	0	0	0	0	0
ENSMUSG00000065192	0	0	0	0	0	0	0	0	0
ENSMUSG00000002881	4090	3238	2622	2462	2800	1582	2592	2946	2530
ENSMUSG00000097833	14	5	8	6	14	0	4	16	9
ENSMUSG00000101501	0	0	0	0	0	4	3	0	0
ENSMUSG00000100120	0	0	2	0	0	2	5	0	2
ENSMUSG00000099878	0	1	0	0	0	0	0	0	0
ENSMUSG00000100007	0	3	0	0	0	0	0	0	2
ENSMUSG00000058665	0	0	0	0	0	0	0	0	0
ENSMUSG00000099957	0	0	0	0	0	0	0	0	0
ENSMUSG00000101700	0	0	0	0	0	0	0	0	0
ENSMUSG00000104332	0	0	0	0	0	0	1	0	2
ENSMUSG00000043015	254	224	262	262	175	185	195	179	336
ENSMUSG00000103630	4	24	22	16	24	2	34	12	8
ENSMUSG00000038733	6260	8910	6941	6531	6059	6321	6914	5430	5720
ENSMUSG00000003721	1833	1815	1390	1658	1675	1089	1423	1486	1774
ENSMUSG00000104253	30	20	38	35	12	43	47	34	20
ENSMUSG00000054135	6	14	32	44	2	32	40	12	20
ENSMUSG00000101791	27	10	6	10	6	4	0	17	19
ENSMUSG00000081214	30	40	45	37	30	32	22	46	56
ENSMUSG00000103260	0	0	4	2	0	0	2	0	0
ENSMUSG00000041439	10635	12785	9178	9778	9011	6479	9860	8098	9235
ENSMUSG00000100302	3	14	18	15	12	8	28	4	4
ENSMUSG00000100230	2	7	0	6	0	2	8	0	0
ENSMUSG00000026514	1	2	0	2	2	2	0	0	0
ENSMUSG00000102276	0	0	0	0	0	0	0	0	0
ENSMUSG00000089888	0	0	0	0	0	0	0	0	0
ENSMUSG00000089927	0	0	0	0	0	0	0	0	0
ENSMUSG00000026102	772	972	720	675	688	453	575	629	860
ENSMUSG00000050625	0	0	0	0	0	0	0	0	0
ENSMUSG00000041426	1076	1531	1431	1429	1349	859	1227	994	851
ENSMUSG00000089802	0	0	2	0	4	0	0	0	0
ENSMUSG00000026339	4867	5852	3104	3800	4901	4187	5260	5181	3173
ENSMUSG00000085857	6	7	0	4	2	6	10	8	2
ENSMUSG00000083582	0	0	0	0	0	4	0	0	0
ENSMUSG00000050534	0	0	0	0	0	1	0	0	0
ENSMUSG00000081130	0	0	0	0	0	0	0	0	0
ENSMUSG00000043629	685	934	646	429	477	588	540	481	524
ENSMUSG00000026100	0	0	4	0	0	6	2	0	2
ENSMUSG00000047369	28	34	25	32	23	49	24	18	28
ENSMUSG00000001674	1356	984	892	1088	870	765	888	918	1086
ENSMUSG00000103100	0	0	4	4	0	6	4	0	0
ENSMUSG00000064970	0	0	0	0	0	0	0	0	0
ENSMUSG00000102006	0	0	0	0	0	0	0	0	0
ENSMUSG00000102488	0	0	0	0	0	0	0	0	0
ENSMUSG00000083584	0	0	0	0	0	0	0	0	0
ENSMUSG00000100913	0	0	0	0	0	0	0	0	0
ENSMUSG00002076253	0	0	0	0	0	0	0	0	0
ENSMUSG00000099960	0	0	0	0	0	0	0	0	0
ENSMUSG00000089274	0	0	0	0	0	0	0	0	0
ENSMUSG00000103263	0	0	0	0	0	0	0	0	0
ENSMUSG00000089190	0	0	0	0	0	0	0	0	0
ENSMUSG00000099451	0	0	0	0	0	0	0	0	0
ENSMUSG00000104180	0	0	0	0	0	0	0	0	0
ENSMUSG00000100762	0	0	0	0	0	0	0	0	0
ENSMUSG00000026222	1573	1510	637	1015	872	1013	1105	999	1557
ENSMUSG00000100405	10	4	0	0	10	8	6	0	6
ENSMUSG00000100525	0	0	0	0	0	0	0	0	0
ENSMUSG00000101495	0	0	0	0	0	0	0	0	0
ENSMUSG00002075189	0	0	0	0	0	0	0	0	0
ENSMUSG00000004880	2465	2546	2204	2003	2049	1543	1668	1312	1864
ENSMUSG00002075457	0	0	1	0	0	0	0	0	0
ENSMUSG00000056699	0	1	2	0	2	0	0	4	0
ENSMUSG00000052760	398	523	348	314	268	298	326	300	429
ENSMUSG00000098634	0	0	0	0	4	0	0	0	0
ENSMUSG00002076791	0	0	0	0	0	0	0	0	0
ENSMUSG00000100217	0	0	1	2	0	0	0	0	0
ENSMUSG00002075989	0	0	0	0	0	0	0	0	0
ENSMUSG00000036707	12701	14774	11419	12051	11134	8668	10318	9867	10261
ENSMUSG00000026223	3105	2493	3106	3477	2378	3000	3582	2714	4042
ENSMUSG00000026224	0	2	14	4	6	5	0	0	6
ENSMUSG00000099767	0	1	0	0	4	8	0	2	2
ENSMUSG00000049608	100	143	52	80	153	44	70	238	369
ENSMUSG00000036815	22	70	202	263	58	261	209	26	14
ENSMUSG00000102801	0	2	0	2	0	0	0	0	0
ENSMUSG00000102681	0	0	0	0	0	0	0	0	0
ENSMUSG00000077472	0	0	0	0	0	0	0	0	0
ENSMUSG00000104410	0	0	0	0	0	0	0	0	0
ENSMUSG00000102521	0	0	2	0	0	0	0	0	0
ENSMUSG00000104205	0	0	0	0	0	0	0	0	0
ENSMUSG00000102902	0	0	0	0	0	0	0	0	0
ENSMUSG00000101985	0	0	0	0	0	0	0	0	0
ENSMUSG00000101994	0	0	0	0	0	0	0	0	0
ENSMUSG00000102940	0	0	0	2	0	0	0	0	0
ENSMUSG00000103914	0	0	0	0	0	0	0	0	0
ENSMUSG00000065340	0	0	0	0	0	0	0	0	0
ENSMUSG00000101006	0	0	0	0	0	0	0	0	0
ENSMUSG00000102240	0	0	0	0	0	0	0	0	0
ENSMUSG00000099574	0	0	0	0	0	0	0	0	0
ENSMUSG00000025939	1078	1091	1043	1373	963	1085	1344	868	1032
ENSMUSG00000102457	8	4	17	24	11	6	16	2	16
ENSMUSG00000096141	8	0	4	2	0	2	4	4	4
ENSMUSG00000026094	3356	3690	4136	4590	4148	3813	4183	3285	3906
ENSMUSG00000102405	0	0	0	0	0	0	0	0	0
ENSMUSG00000026341	25369	25235	14648	17939	17410	12864	14643	22229	22361
ENSMUSG00000102063	17	24	18	11	13	7	9	6	13
ENSMUSG00000079658	2235	1887	1603	1803	1569	1680	1548	1516	1783
ENSMUSG00000097744	0	0	0	2	0	0	0	0	2
ENSMUSG00000100959	0	3	0	0	2	0	0	0	2
ENSMUSG00000026342	7203	7219	6923	7431	6720	5677	8366	5777	6336
ENSMUSG00000025940	1780	2105	1681	2226	1878	1568	1953	1402	1476
ENSMUSG00000101015	0	0	0	0	0	0	0	0	0
ENSMUSG00000026343	288	212	106	166	139	95	123	222	246
ENSMUSG00000025779	216	261	215	254	216	172	216	249	240
ENSMUSG00000100093	0	0	0	0	0	0	0	0	0
ENSMUSG00000091020	2	0	8	2	2	0	2	2	0
ENSMUSG00000026344	4	0	12	2	0	0	5	0	4
ENSMUSG00000101640	0	0	0	0	0	0	0	0	0
ENSMUSG00000104133	0	0	0	0	0	0	0	0	0
ENSMUSG00000042686	22	48	59	66	36	177	68	22	49
ENSMUSG00000100110	0	0	0	0	0	0	0	0	0
ENSMUSG00000025777	36	42	58	104	40	100	82	36	50
ENSMUSG00000099899	0	0	0	2	0	8	0	0	0
ENSMUSG00000100272	0	0	0	0	0	0	0	0	0
ENSMUSG00000100398	2	0	0	0	0	2	2	0	0
ENSMUSG00000101589	6	0	4	4	2	4	4	2	2
ENSMUSG00000102048	0	0	0	0	0	0	0	0	0
ENSMUSG00000089534	0	0	0	0	0	0	0	0	0
ENSMUSG00000042807	20	25	81	86	34	110	108	20	47
ENSMUSG00000067780	76	4	35	48	12	38	52	18	12
ENSMUSG00000100053	0	0	2	6	0	1	0	0	0
ENSMUSG00000098443	0	0	2	0	0	0	0	0	0
ENSMUSG00000087949	0	0	0	0	0	2	0	0	0
ENSMUSG00000102868	0	0	0	0	0	2	0	0	0
ENSMUSG00000119657	0	0	0	0	0	0	0	0	0
ENSMUSG00000085125	0	2	0	0	0	1	0	0	0
ENSMUSG00000025776	12	4	26	24	6	42	14	6	8
ENSMUSG00000099895	0	0	0	0	0	0	0	0	0
ENSMUSG00000100554	0	0	0	0	0	0	0	0	0
ENSMUSG00000099473	0	0	0	0	0	0	0	0	0
ENSMUSG00000099591	0	0	0	0	0	0	0	0	0
ENSMUSG00000109887	0	0	0	0	0	0	0	0	0
ENSMUSG00000102001	0	0	0	0	0	0	0	0	0
ENSMUSG00000101717	0	0	0	0	0	0	0	0	0
ENSMUSG00000025983	2	2	2	4	0	4	2	2	4
ENSMUSG00000025774	0	0	0	0	0	0	0	0	0
ENSMUSG00000070977	0	0	0	0	0	0	0	0	0
ENSMUSG00000073735	0	0	0	0	0	0	0	0	0
ENSMUSG00000041303	863	855	871	946	767	658	762	719	750
ENSMUSG00000109809	0	0	0	0	0	0	0	0	0
ENSMUSG00000049690	135	83	48	60	42	87	78	130	238
ENSMUSG00000067773	0	0	0	0	0	0	0	0	0
ENSMUSG00000101685	0	0	0	0	0	0	0	0	0
ENSMUSG00000101306	0	0	0	0	2	0	0	0	0
ENSMUSG00000104519	0	0	0	2	4	0	0	1	0
ENSMUSG00000088800	0	0	0	0	0	0	0	0	0
ENSMUSG00000102723	0	0	0	0	0	0	0	0	0
ENSMUSG00000101644	0	0	0	0	0	0	0	0	0
ENSMUSG00000103824	0	0	0	0	0	0	4	0	0
ENSMUSG00000099433	0	0	0	0	0	0	0	0	0
ENSMUSG00000101600	0	0	0	0	0	0	0	0	0
ENSMUSG00000089787	0	0	0	0	0	0	0	0	0
ENSMUSG00000022995	854	866	1034	1870	836	1605	2053	814	1004
ENSMUSG00000101385	0	0	0	0	0	0	0	0	0
ENSMUSG00000103722	0	0	2	2	1	2	0	0	0
ENSMUSG00000103317	0	0	0	6	4	6	0	0	0
ENSMUSG00000102950	0	2	2	4	2	4	6	0	0
ENSMUSG00000042596	0	0	0	0	0	0	0	0	0
ENSMUSG00000102760	1	0	2	0	2	2	0	0	0
ENSMUSG00000100720	0	6	0	2	8	0	2	4	0
ENSMUSG00000073678	2736	1982	869	933	1298	498	867	3029	1827
ENSMUSG00000103379	0	0	0	0	0	0	0	0	0
ENSMUSG00000104136	5	8	3	10	6	2	7	2	2
ENSMUSG00000101130	0	0	0	0	0	0	0	0	0
ENSMUSG00000026511	1781	1514	1093	1447	1152	1243	1256	1328	1549
ENSMUSG00000103018	0	0	0	0	0	0	0	0	0
ENSMUSG00000091013	0	0	0	0	0	0	0	0	0
ENSMUSG00000036155	6139	5854	6038	5911	4655	4774	5869	5808	4620
ENSMUSG00000104039	0	16	10	16	4	1	7	4	2
ENSMUSG00000038633	811	691	710	895	540	768	877	632	1171
ENSMUSG00000104378	27	25	41	70	24	31	48	13	14
ENSMUSG00000099471	86	60	43	57	90	42	48	40	56
ENSMUSG00000106307	0	0	0	0	0	0	0	0	0
ENSMUSG00002075922	0	0	0	0	0	0	0	0	0
ENSMUSG00000065687	2	0	7	7	0	0	7	0	0
ENSMUSG00000103390	0	0	6	0	2	10	4	1	0
ENSMUSG00000026594	3429	3520	2581	3096	2558	2088	2107	2542	2784
ENSMUSG00000025927	0	0	0	0	0	0	0	0	0
ENSMUSG00000100538	0	0	0	0	0	0	0	0	0
ENSMUSG00000101117	0	0	0	0	0	0	0	0	0
ENSMUSG00000100204	0	0	0	0	0	0	0	0	0
ENSMUSG00002076883	0	0	0	0	0	0	0	0	0
ENSMUSG00000102597	0	0	0	0	0	0	0	0	0
ENSMUSG00000101964	10	17	14	17	6	6	6	12	6
ENSMUSG00000047539	1428	1447	1181	1533	1454	1158	1392	1162	1360
ENSMUSG00000097260	0	0	0	0	0	0	0	0	0
ENSMUSG00000073482	8	1	0	4	2	4	2	4	0
ENSMUSG00000033544	25	35	47	54	37	68	60	22	41
ENSMUSG00000103303	10	9	15	26	20	7	10	4	9
ENSMUSG00000102960	6	10	22	16	20	14	18	4	6
ENSMUSG00000101905	9	11	23	15	19	8	12	17	14
ENSMUSG00000101768	0	6	0	0	0	0	0	0	6
ENSMUSG00000103325	0	0	0	0	1	0	0	0	0
ENSMUSG00000026347	12	30	12	25	27	32	14	14	46
ENSMUSG00000026348	0	0	0	0	0	4	2	0	0
ENSMUSG00000102014	2	0	0	3	1	1	0	0	2
ENSMUSG00000026510	2628	2824	1871	2140	1852	1595	2258	1712	2003
ENSMUSG00000043760	177	152	206	205	209	177	240	179	85
ENSMUSG00000091806	0	0	0	0	0	0	0	1	0
ENSMUSG00000101853	0	0	0	0	0	0	0	0	0
ENSMUSG00000104095	0	0	0	0	2	0	0	0	0
ENSMUSG00000089914	0	0	0	0	0	0	0	0	0
ENSMUSG00000090142	0	2	0	2	4	8	0	0	3
ENSMUSG00000070175	0	0	0	1	0	2	0	0	1
ENSMUSG00000099906	0	0	0	0	0	0	0	0	0
ENSMUSG00000065559	0	0	0	0	0	0	0	0	0
ENSMUSG00000065480	0	0	0	0	0	0	0	0	0
ENSMUSG00000025929	0	0	0	0	0	0	0	0	2
ENSMUSG00000026349	1861	2468	3003	3013	2130	2410	2806	1960	2132
ENSMUSG00000041872	10	2	8	20	4	10	10	6	2
ENSMUSG00000052331	918	1193	933	973	808	1076	969	758	1438
ENSMUSG00000026234	21387	17011	11910	14459	13196	15082	12950	12373	15121
